,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 15, 'algorithm': 'MAMV'}",1.725142240524292,0.7945938803496944,0.7976031957390146,0.7954529164695595,0.7945938803496942,0.7945938803496942
1,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.6419029235839844,0.7945938803496944,0.7976031957390146,0.7954529164695595,0.7945938803496942,0.7945938803496942
2,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.9046156406402588,0.799075767099023,0.800266311584554,0.7989398158063825,0.799075767099023,0.799075767099023
