,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 15, 'algorithm': 'MAMV'}",1.4797124862670898,0.9283254954652335,0.984504132231405,0.924475306233908,0.9283254954652335,0.9283254954652335
1,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.3391530513763428,0.9283254954652335,0.984504132231405,0.924475306233908,0.9283254954652335,0.9283254954652335
2,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.7017912864685059,0.9649395364460867,0.9679752066115702,0.8730921316952486,0.9649395364460867,0.9649395364460867
