,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",2.402433395385742,0.9522388059701492,0.9705882352941176,0.7338111973276733,0.9522388059701493,0.9522388059701493,0.998,0.002,0.398,0.028,0.972
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",2.286423921585083,0.9308457711442786,0.9931372549019608,0.8921954975766634,0.9308457711442786,0.9308457711442786,0.997,0.003,0.242,0.013,0.989
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",2.652066469192505,0.9915422885572139,0.9833333333333333,0.814884008924854,0.9915422885572139,0.9915422885572139,0.998,0.002,0.269,0.01,0.812
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",3.0453178882598877,0.9860696517412935,0.9725490196078431,0.7515571175058284,0.9860696517412935,0.9860696517412935,0.998,0.002,0.274,0.009,0.836
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",3.8463168144226074,0.9537313432835821,0.9735294117647059,0.7477444469887795,0.9537313432835821,0.9537313432835821,0.998,0.002,0.272,0.008,0.903
