,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.7967300415039062,0.9829699055174688,0.983,0.9830513494453751,0.9893547797208577,0.9893524233064466,0.993,0.007,0.342,0.03,0.944
1,5,5,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.8684704303741455,0.9805624034689663,0.9805,0.9805805229495709,0.9878301535031667,0.9877979788845712,0.988,0.012,0.276,0.029,0.961
2,10,10,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.9139735698699951,0.9815884762412044,0.9815,0.981589132662539,0.9884654738384819,0.9884243565033712,0.986,0.014,0.28,0.034,0.944
3,15,15,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.989133596420288,0.9791078955653083,0.979,0.9790967608869607,0.9869101645095607,0.9868615969026577,0.984,0.016,0.313,0.053,0.897
4,20,20,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 20, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",2.2103829383850098,0.9796217002125374,0.9795,0.9795811247948538,0.9872294807251525,0.987178161938843,0.981,0.019,0.335,0.077,0.856
