,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.7300045490264893,0.3699243380576223,0.5887755102040816,0.37028782471594174,0.6687503928748275,0.7030801709716317
1,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.3859283924102783,0.38034598562949073,0.5428571428571428,0.3542880018051263,0.6612270873142624,0.684264362789766
2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",2.280757427215576,0.09826839826839828,0.030612244897959183,0.13487277813284426,0.4924237898497083,0.5126965983179514
