,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.426344633102417,0.6688860159448395,0.556872037914692,0.5127411935414159,0.6688860159448395,0.6688860159448395,0.912,0.088,0.456,0.427,0.231
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",1.3638741970062256,0.6900883430295195,0.7843601895734598,0.6540453861607344,0.6900883430295195,0.6900883430295195,0.891,0.109,0.304,0.243,0.622
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.4459450244903564,0.6907993966817496,0.7962085308056872,0.6618589743589743,0.6907993966817495,0.6907993966817495,0.891,0.109,0.253,0.18,0.755
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.5157256126403809,0.637664296487826,0.7914691943127962,0.6274627823923598,0.637664296487826,0.637664296487826,0.882,0.118,0.213,0.147,0.813
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",1.5992436408996582,0.6474682180564534,0.8080568720379147,0.6428772919605077,0.6474682180564534,0.6474682180564534,0.879,0.121,0.189,0.126,0.849
