,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.426344633102417,0.6688860159448395,0.556872037914692,0.5127411935414159,0.6688860159448395,0.6688860159448395
1,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.2927050590515137,0.6716871363930188,0.5616113744075829,0.5164237532751497,0.6716871363930188,0.6716871363930188
2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",1.3041009902954102,0.6688860159448395,0.556872037914692,0.5127411935414159,0.6688860159448395,0.6688860159448395
