,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.798267126083374,0.9783758817601612,0.9762396694214877,0.9016499171728327,0.9783758817601613,0.9783758817601613
1,Model,15,15,3,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SVM', 'Fs:feature_importance:max_param_fraction': 0.8656341404970722, 'SVM:C': 0.15858466439795663, 'SVM:gamma': 0.008437935576385511, 'SVM:kernel': 'poly', 'SVM:tol': 0.0007425148538510395, 'SVM:coef0': 0.9395254258572574, 'SVM:degree': 2}",69.6087007522583,0.9486479677527713,0.9886363636363636,0.9446152245715327,0.9486479677527713,0.9486479677527713
2,Model,15,15,11,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'Fs:smote:k_neighbors': 1, 'Fs:smote:random_state': 312, 'Fs:smote:sampling_strategy': 'minority', 'GB:l2_regularization': 8.476834053368338e-05, 'GB:learning_rate': 0.25868303044613467, 'GB:min_samples_leaf': 24}",4.383156776428223,0.956625797783003,0.9865702479338843,0.9368092275400091,0.956625797783003,0.956625797783003
3,Model,15,15,1,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Fs:feature_importance:max_param_fraction': 0.4, 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0, 'RF:criterion': 'gini', 'RF:max_features': 0.5, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 50}",8.766217470169067,0.8904098085320793,0.981404958677686,0.9050980392156863,0.8904098085320792,0.8904098085320792
4,Model,15,15,70,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.750700339442846, 'AB:n_estimators': 44, 'Fs:feature_importance:max_param_fraction': 0.5111021050705735}",8.59925651550293,0.8797027208599262,0.9783057851239669,0.8903175331157094,0.8797027208599261,0.8797027208599261
5,Model,15,15,21,QDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'QDA', 'Fs:feature_importance:max_param_fraction': 0.7181457715124405, 'QDA:reg_param': 0.9517842954994127}",6.5558507442474365,0.9118239838763855,0.987603305785124,0.9355110923585974,0.9118239838763855,0.9118239838763855
6,Model,15,15,35,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'MUTUAL_INFORMATION', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 1.6052849544920689, 'AB:n_estimators': 90, 'Fs:MUTUAL_INFORMATION:max_param_fraction': 0.7842009172669826}",5.330158233642578,0.8909556600604636,0.9824380165289256,0.9095143047238856,0.8909556600604635,0.8909556600604635
7,Model,15,15,44,MLP,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'MLP', 'Fs:feature_importance:max_param_fraction': 0.45135458941317164, 'MLP:activation': 'logistic', 'MLP:alpha': 4.722842913072547e-05, 'MLP:n_hidden_layers': 1, 'MLP:n_neurons_layer': 59, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.00047397827028317877}",14.67486572265625,0.9080030231776957,0.9803719008264463,0.9043353878962836,0.9080030231776957,0.9080030231776957
8,Model,15,15,14,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Fs:RANDOM_OVER_SAMPLING:random_state': 57, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority', 'RF:bootstrap': True, 'RF:ccp_alpha': 7.235822878879583e-06, 'RF:criterion': 'entropy', 'RF:max_features': 0.22030839235877808, 'RF:min_samples_leaf': 6, 'RF:min_samples_split': 7, 'RF:n_estimators': 191}",14.456501960754395,0.9667870339267719,0.9886363636363636,0.9465308848415459,0.9667870339267719,0.9667870339267719
9,Model,15,15,18,QDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'QDA', 'Fs:RANDOM_OVER_SAMPLING:random_state': 317, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority', 'QDA:reg_param': 0.5233127378192791}",1.319617748260498,0.9415518978837756,0.9752066115702479,0.8917044246797561,0.9415518978837756,0.9415518978837756
10,Model,15,15,65,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.3235615604609392, 'AB:n_estimators': 11, 'Fs:smote:k_neighbors': 4, 'Fs:smote:random_state': 321, 'Fs:smote:sampling_strategy': 'minority'}",2.354443073272705,0.9745549210614712,0.96900826446281,0.8780487804878048,0.9745549210614713,0.9745549210614713
11,Model,15,15,88,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Fs:smote:k_neighbors': 3, 'Fs:smote:random_state': 393, 'Fs:smote:sampling_strategy': 'all', 'RF:bootstrap': True, 'RF:ccp_alpha': 6.852247079784646e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.8092611427560035, 'RF:min_samples_leaf': 3, 'RF:min_samples_split': 2, 'RF:n_estimators': 45}",10.85898208618164,0.9758565670137722,0.9886363636363636,0.9474367518203135,0.9758565670137723,0.9758565670137723
12,Model,15,15,2,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Fs:smote:k_neighbors': 9, 'Fs:smote:random_state': 385, 'Fs:smote:sampling_strategy': 'not majority', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0004065871023227159, 'RF:criterion': 'gini', 'RF:max_features': 0.6117425830491007, 'RF:min_samples_leaf': 5, 'RF:min_samples_split': 10, 'RF:n_estimators': 191}",52.11889457702637,0.9714897547866981,0.9803719008264463,0.9149396687678923,0.9714897547866981,0.9714897547866981
13,Model,15,15,58,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Fs:RANDOM_OVER_SAMPLING:random_state': 14, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0008086884919069616, 'RF:criterion': 'entropy', 'RF:max_features': 0.8107728364699515, 'RF:min_samples_leaf': 9, 'RF:min_samples_split': 3, 'RF:n_estimators': 171}",22.910427570343018,0.9731273093718509,0.9834710743801653,0.9266388783630163,0.973127309371851,0.973127309371851
14,Model,15,15,87,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Fs:smote:k_neighbors': 1, 'Fs:smote:random_state': 26, 'Fs:smote:sampling_strategy': 'all', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.00013752444912413708, 'RF:criterion': 'gini', 'RF:max_features': 0.7927135677690644, 'RF:min_samples_leaf': 3, 'RF:min_samples_split': 3, 'RF:n_estimators': 109}",18.834134817123413,0.9854719516291568,0.9896694214876033,0.9526159147869675,0.9854719516291569,0.9854719516291569
15,Model,15,15,28,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0003850529951708941, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.9389043590225554, 'DTREE:min_samples_leaf': 1, 'DTREE:min_samples_split': 2, 'Fs:RANDOM_OVER_SAMPLING:random_state': 387, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority'}",1.4959828853607178,0.9132515955660061,0.9731404958677686,0.8788298958152791,0.9132515955660061,0.9132515955660061
