,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.666614294052124,0.9487739334900906,0.9545454545454546,0.8328073233155904,0.9487739334900908,0.9487739334900908,0.994,0.006,0.393,0.049,0.883
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",1.5286407470703125,0.9731273093718509,0.9834710743801653,0.9266388783630163,0.973127309371851,0.973127309371851,0.993,0.007,0.303,0.026,0.957
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.6854374408721924,0.9665770910312395,0.9710743801652892,0.8828816371681416,0.9665770910312396,0.9665770910312396,0.993,0.007,0.314,0.025,0.951
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.8121013641357422,0.9682146456163924,0.9741735537190083,0.8930977360574268,0.9682146456163925,0.9682146456163925,0.993,0.007,0.299,0.023,0.957
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",2.0082318782806396,0.9682146456163924,0.9741735537190083,0.8930977360574268,0.9682146456163925,0.9682146456163925,0.992,0.008,0.29,0.023,0.959
