,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.8121013641357422,0.9682146456163924,0.9741735537190083,0.8930977360574268,0.9682146456163925,0.9682146456163925
1,Model,15,15,43,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'feature_importance', 'algorithm': 'RF', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.000704744575714992, 'RF:criterion': 'gini', 'RF:max_features': 0.37304247619079967, 'RF:min_samples_leaf': 7, 'RF:min_samples_split': 6, 'RF:n_estimators': 74, 'Shared:feature_importance:max_param_fraction': 0.5906048187641563}",8.96156907081604,0.8615636546859253,0.9783057851239669,0.8860429525235027,0.8615636546859254,0.8615636546859254
2,Model,15,15,81,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'edited_nearest_neighbours', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 8.503966192431623e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.8880464329360889, 'RF:min_samples_leaf': 10, 'RF:min_samples_split': 10, 'RF:n_estimators': 97, 'Shared:edited_nearest_neighbours:kind_sel': 'mode', 'Shared:edited_nearest_neighbours:n_neighbors': 4, 'Shared:edited_nearest_neighbours:sampling_strategy': 'not minority'}",14.396450996398926,0.8920473631172321,0.984504132231405,0.9186021089453591,0.892047363117232,0.892047363117232
3,Model,15,15,5,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'MUTUAL_INFORMATION', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.584829110213534, 'AB:n_estimators': 98, 'Shared:MUTUAL_INFORMATION:max_param_fraction': 0.9277085243689362}",6.643536806106567,0.8824319785018475,0.9834710743801653,0.9123188405797101,0.8824319785018475,0.8824319785018475
4,Model,15,15,41,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'feature_importance', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.8236645571185135, 'AB:n_estimators': 70, 'Shared:feature_importance:max_param_fraction': 0.6368685357868841}",9.63663101196289,0.8332633523681559,0.9762396694214877,0.8701042596514565,0.8332633523681559,0.8332633523681559
5,Model,15,15,33,QDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'tomek_links', 'algorithm': 'QDA', 'QDA:reg_param': 0.7400783069479023, 'Shared:tomek_links:sampling_strategy': 'all'}",1.4246463775634766,0.8365384615384616,0.9824380165289256,0.8977017710722789,0.8365384615384616,0.8365384615384616
6,Model,15,15,32,QDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'QDA', 'QDA:reg_param': 0.7779124527434478, 'Shared:RANDOM_OVER_SAMPLING:random_state': 169, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority'}",1.3177556991577148,0.883523681558616,0.9855371900826446,0.921731697738351,0.883523681558616,0.883523681558616
7,Model,15,15,56,QDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'MUTUAL_INFORMATION', 'algorithm': 'QDA', 'QDA:reg_param': 0.7185742702466802, 'Shared:MUTUAL_INFORMATION:max_param_fraction': 0.7680696157975814}",1.8678109645843506,0.8648387638562312,0.984504132231405,0.9135173769320111,0.8648387638562312,0.8648387638562312
8,Model,15,15,68,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'MUTUAL_INFORMATION', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.9543179182317032, 'AB:n_estimators': 82, 'Shared:MUTUAL_INFORMATION:max_param_fraction': 0.5436178093280358}",5.0385565757751465,0.8706331877729258,0.9783057851239669,0.8882235528942116,0.8706331877729258,0.8706331877729258
9,Model,15,15,17,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'GB', 'GB:l2_regularization': 0.0004086577611669836, 'GB:learning_rate': 0.15078631859503586, 'GB:min_samples_leaf': 196, 'Shared:RANDOM_OVER_SAMPLING:random_state': 201, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority'}",3.8751180171966553,0.9294171985220021,0.9865702479338843,0.9333471045927151,0.929417198522002,0.929417198522002
10,Model,15,15,12,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'GB', 'GB:l2_regularization': 1.0758783730875e-10, 'GB:learning_rate': 0.15985900952665982, 'GB:min_samples_leaf': 170, 'Shared:RANDOM_OVER_SAMPLING:random_state': 254, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority'}",4.137197494506836,0.9214393684917702,0.9886363636363636,0.9414504324683965,0.9214393684917702,0.9214393684917702
11,Model,15,15,18,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'smote', 'algorithm': 'GB', 'GB:l2_regularization': 2.0519423008460543e-05, 'GB:learning_rate': 0.20722460376008225, 'GB:min_samples_leaf': 19, 'Shared:smote:k_neighbors': 10, 'Shared:smote:random_state': 56, 'Shared:smote:sampling_strategy': 'not majority'}",4.535923480987549,0.9678787369835404,0.9907024793388429,0.9554835643807198,0.9678787369835405,0.9678787369835405
12,Model,15,15,46,MLP,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'smote', 'algorithm': 'MLP', 'MLP:activation': 'logistic', 'MLP:alpha': 0.0003275532886872792, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 99, 'MLP:solver': 'adam', 'MLP:tol': 0.00024853957978909964, 'Shared:smote:k_neighbors': 3, 'Shared:smote:random_state': 77, 'Shared:smote:sampling_strategy': 'minority', 'MLP:beta_1': 0.9, 'MLP:beta_2': 0.999, 'MLP:epsilon': 1e-08, 'MLP:learning_rate_init': 0.001046148057497197}",14.786548614501953,0.9397044004030903,0.9545454545454546,0.8306076996500159,0.9397044004030904,0.9397044004030904
13,Model,15,15,66,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'edited_nearest_neighbours', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.000847081588103761, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 1.821978003434116, 'DTREE:min_samples_leaf': 4, 'DTREE:min_samples_split': 4, 'Shared:edited_nearest_neighbours:kind_sel': 'all', 'Shared:edited_nearest_neighbours:n_neighbors': 9, 'Shared:edited_nearest_neighbours:sampling_strategy': 'majority'}",1.5480732917785645,0.923412831709775,0.9752066115702479,0.8881506730602576,0.923412831709775,0.923412831709775
14,Model,15,15,16,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'RF', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.00033808588923154426, 'RF:criterion': 'gini', 'RF:max_features': 0.923906524359024, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 10, 'RF:n_estimators': 169, 'Shared:RANDOM_OVER_SAMPLING:random_state': 89, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority'}",21.57767367362976,0.9283254954652335,0.984504132231405,0.924475306233908,0.9283254954652335,0.9283254954652335
15,Model,15,15,77,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'edited_nearest_neighbours', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0007660493310630757, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.2185988317581304, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 6, 'Shared:edited_nearest_neighbours:kind_sel': 'mode', 'Shared:edited_nearest_neighbours:n_neighbors': 5, 'Shared:edited_nearest_neighbours:sampling_strategy': 'majority'}",2.270500421524048,0.9272337924084649,0.9824380165289256,0.915913399385804,0.9272337924084649,0.9272337924084649
