,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 15, 'algorithm': 'MAMV'}",1.5843784809112549,0.9310547531071549,0.9896694214876033,0.9472766884531589,0.9310547531071549,0.9310547531071549
1,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.3891887664794922,0.9310547531071549,0.9896694214876033,0.9472766884531589,0.9310547531071549,0.9310547531071549
2,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.8121013641357422,0.9682146456163924,0.9741735537190083,0.8930977360574268,0.9682146456163925,0.9682146456163925
