,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.5257959365844727,0.7299288946347771,0.7772511848341233,0.6681057563587685,0.729928894634777,0.729928894634777,0.882,0.118,0.225,0.142,0.908
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",1.3825762271881104,0.695690583925878,0.7938388625592417,0.6629114447045861,0.695690583925878,0.695690583925878,0.884,0.116,0.245,0.155,0.87
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.4271965026855469,0.6782159017453135,0.7962085308056872,0.6549665348341953,0.6782159017453134,0.6782159017453134,0.889,0.111,0.23,0.138,0.885
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.496553897857666,0.6474466709760828,0.7867298578199052,0.6312907735321529,0.6474466709760827,0.6474466709760827,0.884,0.116,0.223,0.139,0.885
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",1.5561375617980957,0.6488472312001724,0.7890995260663507,0.6334338613494178,0.6488472312001723,0.6488472312001723,0.883,0.117,0.207,0.126,0.899
