,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",2.6480185985565186,0.9775903946941146,0.9775,0.9775714238518123,0.9859645548403383,0.9859199876326707,0.994,0.006,0.434,0.058,0.728
1,5,5,2,WV,"{'ENS:size': 5, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.7902824878692627,0.9795877912275215,0.9795,0.9796061406461462,0.9872157628122055,0.9871757717939059,0.986,0.014,0.384,0.074,0.776
2,10,10,2,WV,"{'ENS:size': 10, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.8468880653381348,0.9726485944944173,0.9725,0.9725713646210066,0.9828662917987686,0.9828075455823696,0.979,0.021,0.376,0.102,0.73
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",7.550623655319214,0.9726157183345204,0.9725,0.9725882864140063,0.9828473626168981,0.9827906644818374,0.971,0.029,0.36,0.111,0.746
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",9.84598183631897,0.9686128785378229,0.9685,0.9685636271951223,0.9803482774277414,0.9802953998868048,0.967,0.033,0.366,0.136,0.698
