,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,10,10,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",5.595808506011963,0.8219345582987004,0.8954992812119872,0.7792738429494468,0.8219345582987003,0.8219345582987003
1,Model,10,10,31,MNB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MNB', 'Enc:ENC:encoder': 'one-hot', 'MNB:alpha': 1.3323687329821843, 'MNB:fit_prior': False}",8.655709266662598,0.6934741771255888,0.6918058166537654,0.5720294384064661,0.6934741771255887,0.6934741771255887
2,Model,10,10,13,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 1.8440987466002508e-09, 'GB:learning_rate': 0.038522869393643765, 'GB:min_samples_leaf': 84}",36.80759930610657,0.7133697634861206,0.9072210549596373,0.742836656769464,0.7133697634861207,0.7133697634861207
3,Model,10,10,28,DTREE,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0002759929620864631, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.7409787859300156, 'DTREE:min_samples_leaf': 7, 'DTREE:min_samples_split': 8, 'Enc:ENC:encoder': 'one-hot'}",12.3704195022583,0.742666897881543,0.8995908437465443,0.7497993774117979,0.742666897881543,0.742666897881543
4,Model,10,10,8,QDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'QDA', 'Enc:ENC:encoder': 'one-hot', 'QDA:reg_param': 0.18626351805681185}",7.467233180999756,0.7077248456167222,0.8842198385491541,0.7128436053842979,0.7077248456167222,0.7077248456167222
5,Model,10,10,16,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.3936660452403056, 'AB:n_estimators': 94, 'Enc:ENC:encoder': 'one-hot'}",143.97586631774902,0.6705460261620027,0.8989273471193188,0.7035992955208945,0.6705460261620028,0.6705460261620028
6,Model,10,10,65,AB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.813406109783512, 'AB:n_estimators': 17, 'Enc:ENC:encoder': 'one-hot'}",35.21900725364685,0.6527873032256842,0.8921817980758597,0.6826474489831728,0.6527873032256843,0.6527873032256843
7,Model,10,10,37,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'Enc:ENC:encoder': 'one-hot', 'XT:bootstrap': True, 'XT:ccp_alpha': 2.3830072410197745e-05, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.2440112130765681, 'XT:max_features': 0.9119131155997021, 'XT:min_samples_leaf': 1, 'XT:min_samples_split': 5, 'XT:n_estimators': 28}",61.81697130203247,0.7131488862032189,0.8995908437465443,0.7332514932118699,0.7131488862032189,0.7131488862032189
8,Model,10,10,1,RF,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0, 'RF:criterion': 'gini', 'RF:max_features': 0.5, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 50}",86.29758858680725,0.7130744318565174,0.9023554130266505,0.7365529035991368,0.7130744318565174,0.7130744318565174
9,Model,10,10,19,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 1.8533666779865935e-10, 'GB:learning_rate': 0.2295289874059631, 'GB:min_samples_leaf': 161}",33.223288774490356,0.7390385209507903,0.9076633860444543,0.7581678932917375,0.7390385209507903,0.7390385209507903
10,Model,10,10,57,GB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'ENC', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GB', 'Enc:ENC:encoder': 'one-hot', 'GB:l2_regularization': 9.578393376861179e-05, 'GB:learning_rate': 0.276293788981713, 'GB:min_samples_leaf': 25}",28.417434453964233,0.734033803930574,0.9053411478491651,0.7524240718470947,0.7340338039305739,0.7340338039305739
