,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.368349313735962,0.863681592039801,0.9901960784313726,0.8412599601593626,0.8636815920398011,0.8636815920398011,0.994,0.006,0.185,0.007,0.996
1,5,5,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4822914600372314,0.8940298507462687,0.9852941176470589,0.8039441817552763,0.8940298507462686,0.8940298507462686,0.993,0.007,0.24,0.028,0.981
2,10,10,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.6611933708190918,0.8940298507462687,0.9852941176470589,0.8039441817552763,0.8940298507462686,0.8940298507462686,0.993,0.007,0.164,0.016,0.992
3,15,15,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8019578456878662,0.8930348258706469,0.9833333333333333,0.7884308007662368,0.8930348258706468,0.8930348258706468,0.993,0.007,0.14,0.011,0.994
4,20,20,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 20, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.9651901721954346,0.8920398009950249,0.9813725490196078,0.7743126317383051,0.8920398009950249,0.8920398009950249,0.994,0.006,0.13,0.009,0.995
