,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.4578354358673096,0.7536522301228183,0.7322274881516587,0.6473841830886975,0.7536522301228183,0.7536522301228183,0.851,0.149,0.213,0.156,0.917
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",1.4321472644805908,0.7774833010127128,0.7938388625592417,0.6988557601607678,0.7774833010127128,0.7774833010127128,0.908,0.092,0.301,0.188,0.76
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.4434072971343994,0.7558284852402499,0.8104265402843602,0.7027331642716259,0.75582848524025,0.75582848524025,0.905,0.095,0.26,0.154,0.821
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.5587685108184814,0.721590174531351,0.8270142180094787,0.6993333918933428,0.721590174531351,0.721590174531351,0.902,0.098,0.233,0.133,0.854
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",1.5960981845855713,0.7124973066149537,0.8222748815165877,0.6910959505753521,0.7124973066149537,0.7124973066149537,0.896,0.104,0.213,0.122,0.875
