,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.6175801753997803,0.8328358208955224,0.9941176470588236,0.8831258116263081,0.8328358208955224,0.8328358208955224
1,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.3348925113677979,0.9442786069651741,0.9549019607843138,0.6774903082125869,0.9442786069651742,0.9442786069651742
2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",1.4402079582214355,0.9442786069651741,0.9549019607843138,0.6774903082125869,0.9442786069651742,0.9442786069651742
