,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4240517616271973,0.9288557213930348,0.9892156862745098,0.8486054701731187,0.9288557213930348,0.9288557213930348,0.997,0.003,0.278,0.008,0.992
1,5,5,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4830880165100098,0.9263681592039801,0.984313725490196,0.8055198055198055,0.9263681592039802,0.9263681592039802,0.996,0.004,0.324,0.052,0.936
2,10,10,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.6327240467071533,0.9577114427860697,0.9813725490196078,0.7931056570336603,0.9577114427860697,0.9577114427860697,0.996,0.004,0.283,0.029,0.967
3,15,15,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8241462707519531,0.9567164179104477,0.9794117647058823,0.7804405539212169,0.9567164179104478,0.9567164179104478,0.996,0.004,0.261,0.022,0.972
4,20,20,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 20, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.9917902946472168,0.9577114427860697,0.9813725490196078,0.7931056570336603,0.9577114427860697,0.9577114427860697,0.996,0.004,0.234,0.018,0.98
