,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 10, 'algorithm': 'MAMV'}",2.4502665996551514,0.9745349622485147,0.9745,0.9745570636951051,0.984069158329818,0.9840460764699304
1,2,WV,"{'ENS:size': 10, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",2.045809030532837,0.977534288605953,0.9775,0.9775580044972921,0.9859463291185571,0.985927211033189
2,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",5.869085073471069,0.9711453950758034,0.971,0.9711291418632115,0.9819190664185685,0.9818483172478787
