,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",2.6311817169189453,0.9833844955434238,0.9835,0.9834588052755802,0.9896393830484344,0.9896752569842693,0.994,0.006,0.39,0.042,0.874
1,5,5,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.755824089050293,0.9770092088808386,0.977,0.9770341683609238,0.9856246716368817,0.985615249693296,0.986,0.014,0.27,0.032,0.931
2,10,10,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.8602232933044434,0.9765092630866683,0.9765,0.9764980633057571,0.9853148960913969,0.9853095102370745,0.984,0.016,0.278,0.039,0.917
3,15,15,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.9279203414916992,0.9730262240537876,0.973,0.9730250535049766,0.9831298453715505,0.9831121876291097,0.982,0.018,0.309,0.056,0.878
4,20,20,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 20, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",2.02099347114563,0.9754772079454366,0.9755,0.9755156869580756,0.9846719667651697,0.9846696373073478,0.979,0.021,0.334,0.083,0.836
