,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 2, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.3497483730316162,0.8646766169154229,0.9921568627450981,0.8646766169154229,0.864676616915423,0.864676616915423,0.996,0.004,0.234,0.007,0.994
1,5,5,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 5, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.4763281345367432,0.9283582089552239,0.9882352941176471,0.8391082601608918,0.9283582089552239,0.9283582089552239,0.996,0.004,0.23,0.007,0.994
2,10,10,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.653061866760254,0.9273631840796019,0.9862745098039216,0.8215,0.9273631840796019,0.9273631840796019,0.996,0.004,0.194,0.006,0.996
3,15,15,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 15, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.8257076740264893,0.9268656716417911,0.9852941176470589,0.8133212947937384,0.9268656716417911,0.9268656716417911,0.996,0.004,0.214,0.011,0.986
4,20,20,2,MLE,"{'Div:algorithm': 'NODIV', 'ENS:size': 20, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MLE'}",1.9909603595733643,0.9268656716417911,0.9852941176470589,0.8133212947937384,0.9268656716417911,0.9268656716417911,0.996,0.004,0.189,0.009,0.989
