,m1 rid,m1 algorithm,m1 configuration,m2 rid,m2 algorithm,m2 configuration,m2 runtime,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,40,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00042501820202249486, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.0954151468990012, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 8}",51,SGD,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SGD', 'SGD:alpha': 0.0031246023260412758, 'SGD:average': True, 'SGD:epsilon': 0.00016315963428129512, 'SGD:learning_rate': 'constant', 'SGD:loss': 'squared_hinge', 'SGD:penalty': 'l1', 'SGD:power_t': 0.9895571979705451, 'SGD:tol': 0.0007281064029307981, 'SGD:eta0': 1.3458389813795914e-05, 'SGD:l1_ratio': 0.0681108576070516}",358.65593814849854,0.9063571428571429,0.09364285714285714,0.2524546570479229,0.1382857142857143,0.8788330355254366
1,40,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00042501820202249486, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.0954151468990012, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 8}",15,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'GB:l2_regularization': 2.78566645469567e-10, 'GB:learning_rate': 0.49851306372752885, 'GB:min_samples_leaf': 42}",532.2094256877899,0.9046428571428571,0.09535714285714286,0.3038766749236832,0.18692857142857144,0.7782012701324018
2,40,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00042501820202249486, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.0954151468990012, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 8}",37,XT,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'XT', 'XT:bootstrap': True, 'XT:ccp_alpha': 0.00014992098320000248, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.5862363637886956, 'XT:max_features': 0.48936153536241467, 'XT:min_samples_leaf': 4, 'XT:min_samples_split': 5, 'XT:n_estimators': 23}",488.58578658103943,0.8963571428571429,0.10364285714285715,0.19315102067340484,0.10342857142857143,0.9455577708948861
3,40,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00042501820202249486, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 1.0954151468990012, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 8}",79,KNN_CLASS,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",291.79518389701843,0.9152857142857143,0.08471428571428571,0.27458190464232646,0.14771428571428571,0.8520537482245665
4,51,SGD,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SGD', 'SGD:alpha': 0.0031246023260412758, 'SGD:average': True, 'SGD:epsilon': 0.00016315963428129512, 'SGD:learning_rate': 'constant', 'SGD:loss': 'squared_hinge', 'SGD:penalty': 'l1', 'SGD:power_t': 0.9895571979705451, 'SGD:tol': 0.0007281064029307981, 'SGD:eta0': 1.3458389813795914e-05, 'SGD:l1_ratio': 0.0681108576070516}",15,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'GB:l2_regularization': 2.78566645469567e-10, 'GB:learning_rate': 0.49851306372752885, 'GB:min_samples_leaf': 42}",532.2094256877899,0.9092142857142858,0.09078571428571429,0.29098644747988534,0.1722142857142857,0.8170541952543301
5,51,SGD,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SGD', 'SGD:alpha': 0.0031246023260412758, 'SGD:average': True, 'SGD:epsilon': 0.00016315963428129512, 'SGD:learning_rate': 'constant', 'SGD:loss': 'squared_hinge', 'SGD:penalty': 'l1', 'SGD:power_t': 0.9895571979705451, 'SGD:tol': 0.0007281064029307981, 'SGD:eta0': 1.3458389813795914e-05, 'SGD:l1_ratio': 0.0681108576070516}",37,XT,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'XT', 'XT:bootstrap': True, 'XT:ccp_alpha': 0.00014992098320000248, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.5862363637886956, 'XT:max_features': 0.48936153536241467, 'XT:min_samples_leaf': 4, 'XT:min_samples_split': 5, 'XT:n_estimators': 23}",488.58578658103943,0.9040714285714285,0.09592857142857143,0.19266585145975756,0.095,0.944845198378631
6,51,SGD,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SGD', 'SGD:alpha': 0.0031246023260412758, 'SGD:average': True, 'SGD:epsilon': 0.00016315963428129512, 'SGD:learning_rate': 'constant', 'SGD:loss': 'squared_hinge', 'SGD:penalty': 'l1', 'SGD:power_t': 0.9895571979705451, 'SGD:tol': 0.0007281064029307981, 'SGD:eta0': 1.3458389813795914e-05, 'SGD:l1_ratio': 0.0681108576070516}",79,KNN_CLASS,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",291.79518389701843,0.9144285714285714,0.08557142857142858,0.24383500819398773,0.12214285714285714,0.8961820122490682
7,15,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'GB:l2_regularization': 2.78566645469567e-10, 'GB:learning_rate': 0.49851306372752885, 'GB:min_samples_leaf': 42}",37,XT,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'XT', 'XT:bootstrap': True, 'XT:ccp_alpha': 0.00014992098320000248, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.5862363637886956, 'XT:max_features': 0.48936153536241467, 'XT:min_samples_leaf': 4, 'XT:min_samples_split': 5, 'XT:n_estimators': 23}",488.58578658103943,0.9057857142857143,0.09421428571428571,0.25839717360111636,0.1505,0.8799836306390656
8,15,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'GB:l2_regularization': 2.78566645469567e-10, 'GB:learning_rate': 0.49851306372752885, 'GB:min_samples_leaf': 42}",79,KNN_CLASS,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",291.79518389701843,0.9192142857142858,0.08078571428571428,0.3154388812520297,0.18378571428571427,0.7750498342060894
9,37,XT,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'XT', 'XT:bootstrap': True, 'XT:ccp_alpha': 0.00014992098320000248, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.5862363637886956, 'XT:max_features': 0.48936153536241467, 'XT:min_samples_leaf': 4, 'XT:min_samples_split': 5, 'XT:n_estimators': 23}",79,KNN_CLASS,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 3, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",291.79518389701843,0.9140714285714285,0.08592857142857142,0.22221288602381728,0.10657142857142857,0.9216511099088155
