,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,2,2,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.4841418266296387,0.7951474201474201,0.7989347536617842,0.7963874350250024,0.7951474201474201,0.7951474201474201
1,Model,2,2,23,MLP,"{'Dr:algorithm': 'MUTUAL_INFORMATION', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'MLP', 'Dr:MUTUAL_INFORMATION:max_param_fraction': 0.6665847391814704, 'MLP:activation': 'relu', 'MLP:alpha': 0.00011892775661531066, 'MLP:n_hidden_layers': 3, 'MLP:n_neurons_layer': 137, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.000763779868743526}",423.5118029117584,0.7276655619678876,0.729693741677763,0.7277163090167081,0.7276655619678876,0.7276655619678876
2,Model,2,2,82,XT,"{'Dr:algorithm': 'feature_importance', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'XT', 'Dr:feature_importance:max_param_fraction': 0.5383652179691443, 'XT:bootstrap': False, 'XT:ccp_alpha': 0.00015337579898956199, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 0.5109588534012184, 'XT:max_features': 0.17933968345364515, 'XT:min_samples_leaf': 4, 'XT:min_samples_split': 2, 'XT:n_estimators': 102}",74.36824584007263,0.7951474201474201,0.7989347536617842,0.7963874350250024,0.7951474201474201,0.7951474201474201
