,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",2.9735398292541504,0.9447761194029851,0.9558823529411765,0.680342082721062,0.944776119402985,0.944776119402985,0.995,0.005,0.364,0.041,0.968
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",3.187631845474243,0.9442786069651741,0.9549019607843138,0.6774903082125869,0.9442786069651742,0.9442786069651742,0.995,0.005,0.285,0.022,0.977
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",3.2134110927581787,0.9248756218905473,0.9813725490196078,0.7841269841269841,0.9248756218905474,0.9248756218905474,0.996,0.004,0.25,0.014,0.979
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",3.5162408351898193,0.9228855721393034,0.9774509803921568,0.7595301304851423,0.9228855721393034,0.9228855721393034,0.996,0.004,0.224,0.011,0.982
4,20,18,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",3.5499279499053955,0.9223880597014926,0.9764705882352941,0.7539698492462312,0.9223880597014926,0.9223880597014926,0.996,0.004,0.213,0.01,0.985
