,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.338212013244629,0.42292443687878156,0.536734693877551,0.38210235777481555,0.6775854410721535,0.6841076963247126,0.778,0.222,0.375,0.37,0.487
1,5,5,2,WV,"{'ENS:size': 5, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.3492376804351807,0.4063854407742478,0.6571428571428571,0.43390918101411813,0.6884428262242439,0.7343853557320147,0.741,0.259,0.364,0.376,0.466
2,10,10,2,WV,"{'ENS:size': 10, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.5055196285247803,0.3435412403011813,0.6642857142857143,0.37294995826770494,0.6629855347492234,0.7278889836760859,0.735,0.265,0.32,0.322,0.597
3,15,15,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.4188334941864014,0.3389686896314289,0.6622448979591836,0.3692567610976454,0.6609130545711389,0.7254253475177159,0.729,0.271,0.31,0.309,0.631
4,20,20,2,WV,"{'ENS:size': 20, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.5247983932495117,0.32779807330617344,0.6551020408163265,0.35734708814631927,0.6504915856951742,0.7151025661656469,0.719,0.281,0.32,0.321,0.607
