,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",2.8050506114959717,0.9670433452881977,0.9692441607427825,0.9626681994686286,0.9670433452881978,0.9670433452881978,0.977,0.023,0.133,0.016,0.994
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",3.4693946838378906,0.9657739746740605,0.9676483388945307,0.9607832616971843,0.9657739746740605,0.9657739746740605,0.977,0.023,0.209,0.032,0.977
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",4.608678102493286,0.9627777463767189,0.9653271434788916,0.9579571265164784,0.9627777463767188,0.9627777463767188,0.975,0.025,0.198,0.032,0.978
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",5.6644933223724365,0.9605433261037553,0.9634411722036849,0.9556768034803782,0.9605433261037554,0.9605433261037554,0.973,0.027,0.193,0.033,0.979
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",6.9133079051971436,0.9592739554896179,0.9618453503554331,0.9538031795618953,0.9592739554896179,0.9592739554896179,0.972,0.028,0.206,0.038,0.973
