,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.560335397720337,0.39545103889728334,0.5479591836734694,0.36761994123853237,0.6634871538375248,0.6906021198258377
1,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.3025445938110352,0.40451851781012316,0.513265306122449,0.3446179707822424,0.6721761506991558,0.6731052254976079
2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",2.0252673625946045,0.18447360199937518,0.02959183673469388,0.021636338480302025,0.5156330400823025,0.5078186438956266
