,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 15, 'algorithm': 'MAMV'}",1.6027867794036865,0.9101864292912327,0.984504132231405,0.9216553807969352,0.9101864292912328,0.9101864292912328
1,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.4101612567901611,0.9101864292912327,0.984504132231405,0.9216553807969352,0.9101864292912328,0.9101864292912328
2,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.7849631309509277,0.9687604971447766,0.9752066115702479,0.8966032898953216,0.9687604971447766,0.9687604971447766
