,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.649010419845581,0.9189620423244877,0.9152892561983471,0.7463409645792589,0.9189620423244877,0.9189620423244877,0.989,0.011,0.378,0.082,0.878
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",1.534170150756836,0.9709439032583138,0.9793388429752066,0.9111600587371511,0.9709439032583138,0.9709439032583138,0.99,0.01,0.296,0.044,0.934
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.609001874923706,0.9703980517299295,0.9783057851239669,0.9074380165289256,0.9703980517299295,0.9703980517299295,0.99,0.01,0.262,0.031,0.953
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.7849631309509277,0.9687604971447766,0.9752066115702479,0.8966032898953216,0.9687604971447766,0.9687604971447766,0.989,0.011,0.257,0.029,0.955
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",2.004279613494873,0.9687604971447766,0.9752066115702479,0.8966032898953216,0.9687604971447766,0.9687604971447766,0.989,0.011,0.261,0.028,0.956
