,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.5572052001953125,0.7872050168561796,0.7922769640479361,0.788898979415326,0.7872050168561796,0.7872050168561796,0.86,0.14,0.292,0.229,0.779
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",1.6485819816589355,0.7916869036055083,0.7949400798934754,0.7926455823293173,0.7916869036055082,0.7916869036055082,0.849,0.151,0.271,0.212,0.799
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.784353256225586,0.7914619164619164,0.7949400798934754,0.7925265499425946,0.7914619164619164,0.7914619164619164,0.848,0.152,0.257,0.197,0.817
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.8553647994995117,0.7887799268613223,0.7922769640479361,0.7898320895522388,0.7887799268613221,0.7887799268613221,0.845,0.155,0.262,0.206,0.799
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",2.0584089756011963,0.8020863093537512,0.8042609853528628,0.8025455150321676,0.8020863093537512,0.8020863093537512,0.851,0.149,0.256,0.196,0.813
