,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",2.078801393508911,0.9658235860550144,0.9709850573045118,0.9645490013752498,0.9658235860550144,0.9658235860550144,0.978,0.022,0.208,0.031,0.984
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",3.478055238723755,0.9688207426318332,0.970694907877557,0.9644291334559575,0.9688207426318332,0.9688207426318332,0.978,0.022,0.16,0.021,0.99
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",4.539412498474121,0.9682623309551501,0.9696793848832148,0.9632452990794238,0.9682623309551501,0.9682623309551501,0.977,0.023,0.177,0.025,0.987
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",5.6198484897613525,0.9658756728479079,0.9673581894675758,0.9604664118398498,0.9658756728479078,0.9658756728479078,0.976,0.024,0.189,0.029,0.983
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",6.592033386230469,0.9653172611712246,0.9663426664732337,0.9592901513272343,0.9653172611712247,0.9653172611712247,0.975,0.025,0.198,0.032,0.979
