,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.6425209045410156,0.9600268726906281,0.9586776859504132,0.8460069996818327,0.9600268726906281,0.9600268726906281
1,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.296755313873291,0.9662411823983876,0.987603305785124,0.9421686746987952,0.9662411823983876,0.9662411823983876
2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",1.4506959915161133,0.9600268726906281,0.9586776859504132,0.8460069996818327,0.9600268726906281,0.9600268726906281
