,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.6425209045410156,0.9600268726906281,0.9586776859504132,0.8460069996818327,0.9600268726906281,0.9600268726906281,0.992,0.008,0.319,0.035,0.968
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",1.4314773082733154,0.9811051394020827,0.981404958677686,0.920044052863436,0.9811051394020827,0.9811051394020827,0.992,0.008,0.267,0.023,0.972
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.5926673412322998,0.9767383271750083,0.9731404958677686,0.8912472345132743,0.9767383271750084,0.9767383271750084,0.992,0.008,0.271,0.022,0.972
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.7450571060180664,0.9767383271750083,0.9731404958677686,0.8912472345132743,0.9767383271750084,0.9767383271750084,0.992,0.008,0.273,0.02,0.97
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",1.870596170425415,0.9789217332885455,0.9772727272727273,0.9052196824040447,0.9789217332885456,0.9789217332885456,0.992,0.008,0.282,0.022,0.964
