,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 15, 'algorithm': 'MAMV'}",1.7475247383117676,0.8065503399805726,0.8095872170439414,0.8075107946164035,0.8065503399805726,0.8065503399805726
1,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.6261012554168701,0.8065503399805726,0.8095872170439414,0.8075107946164035,0.8065503399805726,0.8065503399805726
2,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.915663480758667,0.8035397977258443,0.8055925432756325,0.8039374865889422,0.8035397977258443,0.8035397977258443
