,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.5467228889465332,0.7964973430089709,0.7989347536617842,0.7970695236544343,0.7964973430089709,0.7964973430089709,0.866,0.134,0.261,0.186,0.839
1,5,5,1,MAMV,"{'ENS:size': 5, 'algorithm': 'MAMV'}",1.8057806491851807,0.8005292554711159,0.8015978695073236,0.8003233398941114,0.800529255471116,0.800529255471116,0.872,0.128,0.286,0.205,0.768
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.8185765743255615,0.8090251985600823,0.8095872170439414,0.8085225499897479,0.8090251985600823,0.8090251985600823,0.865,0.135,0.283,0.211,0.765
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.915663480758667,0.7978472658705217,0.7989347536617842,0.7976431162685291,0.7978472658705218,0.7978472658705218,0.863,0.137,0.278,0.21,0.762
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",2.0020110607147217,0.8029862579281184,0.8042609853528628,0.8029177534155603,0.8029862579281186,0.8029862579281186,0.863,0.137,0.274,0.204,0.777
