,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.401817798614502,0.7431372549019608,0.7037914691943128,0.6254482195476976,0.7431372549019608,0.7431372549019608
1,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.3356940746307373,0.7207713854772678,0.7085308056872038,0.6207780821917808,0.7207713854772678,0.7207713854772678
2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",1.3746545314788818,0.7431372549019608,0.7037914691943128,0.6254482195476976,0.7431372549019608,0.7431372549019608
