,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.4731128215789795,0.7347554406377936,0.7109004739336493,0.6271544856753859,0.7347554406377935,0.7347554406377935,0.91,0.09,0.357,0.256,0.655
1,5,5,3,MLE,"{'ENS:size': 5, 'algorithm': 'MLE'}",1.361060380935669,0.7320405085110968,0.7914691943127962,0.6787098560354374,0.7320405085110967,0.7320405085110967,0.902,0.098,0.277,0.176,0.804
2,10,10,3,MLE,"{'ENS:size': 10, 'algorithm': 'MLE'}",1.4957349300384521,0.7236586942469296,0.7985781990521327,0.6798321952961128,0.7236586942469295,0.7236586942469295,0.902,0.098,0.242,0.144,0.851
3,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.5156638622283936,0.7173884938590821,0.8199052132701422,0.691911623439001,0.7173884938590821,0.7173884938590821,0.897,0.103,0.209,0.121,0.883
4,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",1.6686315536499023,0.6950226244343891,0.8246445497630331,0.6831574675324675,0.6950226244343891,0.6950226244343891,0.894,0.106,0.194,0.111,0.898
