,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,15,15,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.3744149208068848,0.5416986031560219,0.5457627118644067,0.5392749642685425,0.6565832471786253,0.6561890016453589
1,Model,15,15,14,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'Fs:RANDOM_OVER_SAMPLING:random_state': 57, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority', 'RF:bootstrap': True, 'RF:ccp_alpha': 7.235822878879583e-06, 'RF:criterion': 'entropy', 'RF:max_features': 0.22030839235877808, 'RF:min_samples_leaf': 6, 'RF:min_samples_split': 7, 'RF:n_estimators': 191}",5.691744565963745,0.5429203190397219,0.535593220338983,0.5311199722607489,0.6566855256311142,0.6547502540113351
2,Model,15,15,58,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'Fs:RANDOM_OVER_SAMPLING:random_state': 14, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0008086884919069616, 'RF:criterion': 'entropy', 'RF:max_features': 0.8107728364699515, 'RF:min_samples_leaf': 9, 'RF:min_samples_split': 3, 'RF:n_estimators': 171}",7.126914739608765,0.5566239762903503,0.5559322033898305,0.5503709435181383,0.6671286838371404,0.665551786846704
3,Model,15,15,21,KNN_CLASS,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'KNN_CLASS', 'Enc:ENC:encoder': 'one-hot', 'Fs:feature_importance:max_param_fraction': 0.9699577553639879, 'KNN_CLASS:n_neighbors': 12, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",3.90476393699646,0.48882571270630976,0.5050847457627119,0.49294665320577535,0.6160733920012056,0.6141337877298944
4,Model,15,15,69,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'MUTUAL_INFORMATION', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'Fs:MUTUAL_INFORMATION:max_param_fraction': 0.4240529589387346, 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0008291992614607978, 'RF:criterion': 'entropy', 'RF:max_features': 0.7822251642565586, 'RF:min_samples_leaf': 2, 'RF:min_samples_split': 7, 'RF:n_estimators': 2}",2.6851632595062256,0.5182096055669365,0.5288135593220339,0.5172785159805364,0.6390460046064129,0.6384230669723947
5,Model,15,15,28,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0009535517856605008, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 0.4250608888779801, 'DTREE:min_samples_leaf': 1, 'DTREE:min_samples_split': 4, 'Enc:ENC:encoder': 'one-hot', 'Fs:RANDOM_OVER_SAMPLING:random_state': 118, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority'}",1.415583610534668,0.5150693776681485,0.5084745762711864,0.5025312597617594,0.6355747080010856,0.6330402857405646
6,Model,15,15,31,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00010718421954637625, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 1.7464409928016553, 'DTREE:min_samples_leaf': 4, 'DTREE:min_samples_split': 4, 'Enc:ENC:encoder': 'one-hot', 'Fs:smote:k_neighbors': 4, 'Fs:smote:random_state': 188, 'Fs:smote:sampling_strategy': 'not majority'}",1.497539758682251,0.5023551709240911,0.5220338983050847,0.5013639489829966,0.6285484402041447,0.6310938516078958
7,Model,15,15,82,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'Fs:smote:k_neighbors': 6, 'Fs:smote:random_state': 99, 'Fs:smote:sampling_strategy': 'not majority', 'SVM:C': 0.2106247389445616, 'SVM:gamma': 0.010765907232113656, 'SVM:kernel': 'rbf', 'SVM:tol': 0.0003009812444249584}",2.465996742248535,0.5147860139080508,0.5084745762711864,0.5001657753119741,0.6368305974046589,0.6384099562761641
8,Model,15,15,3,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SVM', 'Enc:ENC:encoder': 'one-hot', 'Fs:feature_importance:max_param_fraction': 0.8656341404970722, 'SVM:C': 0.15858466439795663, 'SVM:gamma': 0.008437935576385511, 'SVM:kernel': 'poly', 'SVM:tol': 0.0007425148538510395, 'SVM:coef0': 0.9395254258572574, 'SVM:degree': 2}",4.2713844776153564,0.4946207338656856,0.5220338983050847,0.4956542891215518,0.6239495798319328,0.6292752971892281
9,Model,15,15,6,MLP,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'MLP', 'Enc:ENC:encoder': 'one-hot', 'Fs:RANDOM_OVER_SAMPLING:random_state': 21, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority', 'MLP:activation': 'relu', 'MLP:alpha': 0.001319353412654259, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 74, 'MLP:solver': 'lbfgs', 'MLP:tol': 1.9778660574897292e-05}",11.490733623504639,0.5453823320372925,0.5288135593220339,0.5222050081066475,0.6586627643721288,0.6566975621904194
10,Model,15,15,56,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 0.8009004181929342, 'AB:n_estimators': 89, 'Enc:ENC:encoder': 'one-hot', 'Fs:RANDOM_OVER_SAMPLING:random_state': 73, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'all'}",4.9728734493255615,0.5188181408550153,0.511864406779661,0.5085785116162941,0.6393050356157304,0.6387634071996682
