,size,true size,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr,doublefault_norm,doublefault,correlation_norm,disagreement,yulesq
0,2,2,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.2974879741668701,0.4146692838334959,0.5418367346938775,0.3698512052743713,0.6772145532647946,0.6886951485580217,0.677,0.323,0.183,0.184,0.921
1,5,5,2,WV,"{'ENS:size': 5, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.2821922302246094,0.4017753540028945,0.6836734693877551,0.42464336144742515,0.7011470369097786,0.7613609069134157,0.772,0.228,0.283,0.266,0.724
2,10,10,2,WV,"{'ENS:size': 10, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.388845682144165,0.3939636210622956,0.710204081632653,0.43178642018192936,0.6999733388747562,0.7697344735430859,0.771,0.229,0.294,0.278,0.692
3,15,15,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.5174787044525146,0.366319597192204,0.689795918367347,0.4000790334882071,0.6823391574156551,0.7503797675555739,0.752,0.248,0.325,0.321,0.598
4,20,20,2,WV,"{'ENS:size': 20, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.5352482795715332,0.3383277069028173,0.6785714285714286,0.36473769752633906,0.6535345273929294,0.7369590525039695,0.742,0.258,0.309,0.305,0.635
