,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 2, 'algorithm': 'MAMV'}",1.6495015621185303,0.3843199510357095,0.5826530612244898,0.36822279360519367,0.6730872690975684,0.713998280045923
1,2,WV,"{'ENS:size': 2, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.2974879741668701,0.4146692838334959,0.5418367346938775,0.3698512052743713,0.6772145532647946,0.6886951485580217
2,3,MLE,"{'ENS:size': 2, 'algorithm': 'MLE'}",2.115657329559326,0.32637600494743346,0.03775510204081633,0.1350040181485988,0.5616839509769634,0.5170520589086075
