,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",1.8888611793518066,0.977830030231777,0.9752066115702479,0.8981320705077611,0.977830030231777,0.977830030231777
1,Model,20,20,16,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'edited_nearest_neighbours', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'GB:l2_regularization': 1.74804043567036e-07, 'GB:learning_rate': 0.16198171199289943, 'GB:min_samples_leaf': 101, 'Ovs:edited_nearest_neighbours:kind_sel': 'all', 'Ovs:edited_nearest_neighbours:n_neighbors': 4, 'Ovs:edited_nearest_neighbours:sampling_strategy': 'majority'}",3.5145609378814697,0.9673328854551562,0.9896694214876033,0.9509684739444038,0.9673328854551562,0.9673328854551562
2,Model,20,20,86,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'RANDOM_OVER_SAMPLING', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'GB:l2_regularization': 0.06311533066193342, 'GB:learning_rate': 0.15443041845045313, 'GB:min_samples_leaf': 55, 'Ovs:RANDOM_OVER_SAMPLING:random_state': 363, 'Ovs:RANDOM_OVER_SAMPLING:sampling_strategy': 'all'}",4.380935907363892,0.948102116224387,0.987603305785124,0.9401175378905042,0.9481021162243869,0.9481021162243869
3,Model,20,20,52,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'RANDOM_OVER_SAMPLING', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'GB:l2_regularization': 1.5358112635843673e-06, 'GB:learning_rate': 0.3539219728321055, 'GB:min_samples_leaf': 13, 'Ovs:RANDOM_OVER_SAMPLING:random_state': 375, 'Ovs:RANDOM_OVER_SAMPLING:sampling_strategy': 'all'}",3.586442708969116,0.9486479677527713,0.9886363636363636,0.9446152245715327,0.9486479677527713,0.9486479677527713
4,Model,20,20,58,QDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'RANDOM_OVER_SAMPLING', 'Us:algorithm': 'NOOS', 'algorithm': 'QDA', 'Ovs:RANDOM_OVER_SAMPLING:random_state': 296, 'Ovs:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority', 'QDA:reg_param': 0.2749733650132783}",1.2840819358825684,0.9465905273765536,0.9504132231404959,0.8222086171271141,0.9465905273765536,0.9465905273765536
5,Model,20,20,57,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'smote', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 1.8253466939608283, 'AB:n_estimators': 48, 'Ovs:smote:k_neighbors': 9, 'Ovs:smote:random_state': 333, 'Ovs:smote:sampling_strategy': 'not majority'}",4.951600074768066,0.9580534094726234,0.9721074380165289,0.884545554942021,0.9580534094726235,0.9580534094726235
6,Model,20,20,2,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'smote', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00011745261839813348, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 1.7921529471685926, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 3, 'Ovs:smote:k_neighbors': 7, 'Ovs:smote:random_state': 306, 'Ovs:smote:sampling_strategy': 'not majority'}",1.5477087497711182,0.9682146456163924,0.9741735537190083,0.8930977360574268,0.9682146456163925,0.9682146456163925
7,Model,20,20,40,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'RANDOM_OVER_SAMPLING', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0009828294241041018, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 0.9538370686218889, 'DTREE:min_samples_leaf': 10, 'DTREE:min_samples_split': 8, 'Ovs:RANDOM_OVER_SAMPLING:random_state': 70, 'Ovs:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority'}",1.311814308166504,0.9462546187437018,0.9669421487603306,0.8661504424778761,0.9462546187437018,0.9462546187437018
8,Model,20,20,43,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'smote', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'GB:l2_regularization': 5.57866085299345e-06, 'GB:learning_rate': 0.03731444537098367, 'GB:min_samples_leaf': 182, 'Ovs:smote:k_neighbors': 1, 'Ovs:smote:random_state': 352, 'Ovs:smote:sampling_strategy': 'not majority'}",3.929340362548828,0.9772841787033927,0.9741735537190083,0.8946649081800099,0.9772841787033927,0.9772841787033927
9,Model,20,20,39,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'smote', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.3076919335285646, 'AB:n_estimators': 57, 'Ovs:smote:k_neighbors': 10, 'Ovs:smote:random_state': 289, 'Ovs:smote:sampling_strategy': 'minority'}",6.012592077255249,0.9731273093718509,0.9834710743801653,0.9266388783630163,0.973127309371851,0.973127309371851
