,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 15, 'algorithm': 'MAMV'}",1.9616060256958008,0.9529756398396546,0.9817073170731707,0.9613663133097762,0.9529756398396548,0.9529756398396548
1,2,WV,"{'ENS:size': 15, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",2.006141424179077,0.9529756398396546,0.9817073170731707,0.9613663133097762,0.9529756398396548,0.9529756398396548
2,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",2.2324202060699463,0.9643077397471478,0.9542682926829268,0.9149598133264194,0.9643077397471478,0.9643077397471478
