,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",2.2324202060699463,0.9643077397471478,0.9542682926829268,0.9149598133264194,0.9643077397471478,0.9643077397471478
1,Model,15,15,86,XT,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'XT', 'Enc:ENC:encoder': 'one-hot', 'Shared:RANDOM_OVER_SAMPLING:random_state': 351, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority', 'XT:bootstrap': False, 'XT:ccp_alpha': 0.00023247660502049439, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.5368049675027453, 'XT:max_features': 0.6130319942184514, 'XT:min_samples_leaf': 3, 'XT:min_samples_split': 9, 'XT:n_estimators': 21}",222.2675805091858,0.9351295097132285,0.9588414634146342,0.9179874703079637,0.9351295097132285,0.9351295097132285
2,Model,15,15,78,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.00046985234636305064, 'RF:criterion': 'gini', 'RF:max_features': 0.24141076995581096, 'RF:min_samples_leaf': 8, 'RF:min_samples_split': 10, 'RF:n_estimators': 197, 'Shared:RANDOM_OVER_SAMPLING:random_state': 356, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority'}",576.902547121048,0.952436016034536,0.9573170731707317,0.9180804566943179,0.952436016034536,0.952436016034536
3,Model,15,15,18,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'smote', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.0004295657020207586, 'RF:criterion': 'gini', 'RF:max_features': 0.44786668969647037, 'RF:min_samples_leaf': 4, 'RF:min_samples_split': 4, 'RF:n_estimators': 85, 'Shared:smote:k_neighbors': 4, 'Shared:smote:random_state': 32, 'Shared:smote:sampling_strategy': 'all'}",477.41327714920044,0.9413351834720938,0.9695121951219512,0.9373555644683818,0.9413351834720938,0.9413351834720938
4,Model,15,15,55,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'feature_importance', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 2.7683551084272785e-05, 'RF:criterion': 'gini', 'RF:max_features': 0.7792674154945572, 'RF:min_samples_leaf': 2, 'RF:min_samples_split': 6, 'RF:n_estimators': 98, 'Shared:feature_importance:max_param_fraction': 0.15868584806768993}",113.19161915779114,0.9431082331174838,0.9725609756097561,0.9431082331174838,0.9431082331174838,0.9431082331174838
5,Model,15,15,64,DTREE,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'feature_importance', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.00016896912392139695, 'DTREE:criterion': 'entropy', 'DTREE:max_depth_fraction': 0.8817976462096162, 'DTREE:min_samples_leaf': 2, 'DTREE:min_samples_split': 5, 'Enc:ENC:encoder': 'one-hot', 'Shared:feature_importance:max_param_fraction': 0.6713838389965626}",78.86885356903076,0.9323543015726179,0.961890243902439,0.9227315344857643,0.9323543015726179,0.9323543015726179
6,Model,15,15,1,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'feature_importance', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0, 'RF:criterion': 'gini', 'RF:max_features': 0.5, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 50, 'Shared:feature_importance:max_param_fraction': 0.4}",92.69303250312805,0.9385599753314832,0.9725609756097561,0.942584848779539,0.9385599753314832,0.9385599753314832
7,Model,15,15,54,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'feature_importance', 'algorithm': 'RF', 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.00030014601291856525, 'RF:criterion': 'entropy', 'RF:max_features': 0.32068274172570355, 'RF:min_samples_leaf': 2, 'RF:min_samples_split': 5, 'RF:n_estimators': 128, 'Shared:feature_importance:max_param_fraction': 0.23596784324502063}",105.11466860771179,0.9403330249768733,0.975609756097561,0.9484884177463684,0.9403330249768732,0.9403330249768732
8,Model,15,15,7,GNB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'PRE_LDA', 'algorithm': 'GNB', 'Enc:ENC:encoder': 'one-hot', 'GNB:var_smoothing': 8.958760180345083e-08, 'Shared:PRE_LDA:max_component_fraction': 0.8877721286497625, 'Shared:PRE_LDA:solver': 'eigen', 'Shared:PRE_LDA:tol': 1.6127832729933786e-05, 'Shared:PRE_LDA:shrinkage': 'auto'}",182.60034036636353,0.9260329941412273,0.9588414634146342,0.9165500572446253,0.9260329941412273,0.9260329941412273
9,Model,15,15,25,PA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'ENC', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'PRE_LDA', 'algorithm': 'PA', 'Enc:ENC:encoder': 'one-hot', 'PA:C': 0.02344477149508119, 'PA:average': False, 'PA:loss': 'squared_hinge', 'PA:tol': 3.7827240631316504e-05, 'Shared:PRE_LDA:max_component_fraction': 0.014260955252069718, 'Shared:PRE_LDA:solver': 'svd', 'Shared:PRE_LDA:tol': 0.0001375509866420875}",108.46796584129333,0.8850986740672218,0.9588414634146342,0.9092209050232944,0.8850986740672218,0.8850986740672218
