,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,18,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",2.3505215644836426,0.9757169287696577,0.9817073170731707,0.9630734590486911,0.9757169287696578,0.9757169287696578
1,Model,18,20,25,KNN_CLASS,"{'Dr:algorithm': 'PRE_LDA', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'KNN_CLASS', 'Dr:PRE_LDA:max_component_fraction': 0.8585399584362364, 'Dr:PRE_LDA:solver': 'svd', 'Dr:PRE_LDA:tol': 0.0007747270222252923, 'Enc:ENC:encoder': 'one-hot', 'KNN_CLASS:n_neighbors': 20, 'KNN_CLASS:p': 1, 'KNN_CLASS:weights': 'uniform'}",137.58537697792053,0.9620721554116559,0.9817073170731707,0.9620721554116559,0.9620721554116559,0.9620721554116559
2,Model,18,20,89,GNB,"{'Dr:algorithm': 'PRE_LDA', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'GNB', 'Dr:PRE_LDA:max_component_fraction': 0.24443667941551606, 'Dr:PRE_LDA:solver': 'svd', 'Dr:PRE_LDA:tol': 1.4027724428208916e-05, 'Enc:ENC:encoder': 'one-hot', 'GNB:var_smoothing': 7.808077605522875e-08}",112.53423309326172,0.9532069071847056,0.9664634146341463,0.9334599708610737,0.9532069071847056,0.9532069071847056
3,Model,18,20,56,RF,"{'Dr:algorithm': 'feature_importance', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Dr:feature_importance:max_param_fraction': 0.10203209423883919, 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0006351402455283136, 'RF:criterion': 'gini', 'RF:max_features': 0.34059242450531835, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 4, 'RF:n_estimators': 13}",58.37926888465881,0.9584104224483503,0.9832317073170732,0.9647503065296931,0.9584104224483504,0.9584104224483504
4,Model,18,20,20,DTREE,"{'Dr:algorithm': 'feature_importance', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'DTREE', 'DTREE:ccp_alpha': 0.0007219277281044225, 'DTREE:criterion': 'gini', 'DTREE:max_depth_fraction': 1.7213873972316878, 'DTREE:min_samples_leaf': 1, 'DTREE:min_samples_split': 7, 'Dr:feature_importance:max_param_fraction': 0.15525068835500822, 'Enc:ENC:encoder': 'one-hot'}",75.12104749679565,0.9538621646623496,0.9832317073170732,0.9644193740847209,0.9538621646623497,0.9538621646623497
5,Model,18,20,1,RF,"{'Dr:algorithm': 'feature_importance', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Dr:feature_importance:max_param_fraction': 0.4, 'Enc:ENC:encoder': 'one-hot', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0, 'RF:criterion': 'gini', 'RF:max_features': 0.5, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 50}",112.26469326019287,0.9592969472710453,0.9847560975609756,0.9678052610914801,0.9592969472710454,0.9592969472710454
6,Model,18,20,72,AB,"{'Dr:algorithm': 'MUTUAL_INFORMATION', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.1530133289668845, 'AB:n_estimators': 77, 'Dr:MUTUAL_INFORMATION:max_param_fraction': 0.03944287695903215, 'Enc:ENC:encoder': 'one-hot'}",361.5508635044098,0.9058356460067838,0.9710365853658537,0.9354755211811541,0.9058356460067839,0.9058356460067839
7,Model,18,20,4,XT,"{'Dr:algorithm': 'PRE_LDA', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'XT', 'Dr:PRE_LDA:max_component_fraction': 0.8914651815856672, 'Dr:PRE_LDA:solver': 'svd', 'Dr:PRE_LDA:tol': 0.037033967008849096, 'Enc:ENC:encoder': 'one-hot', 'XT:bootstrap': False, 'XT:ccp_alpha': 0.0002855242445990204, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 1.8783565421497417, 'XT:max_features': 0.6334753546066969, 'XT:min_samples_leaf': 2, 'XT:min_samples_split': 2, 'XT:n_estimators': 22}",129.54587244987488,0.8315217391304348,0.9527439024390244,0.885319212528267,0.8315217391304348,0.8315217391304348
8,Model,18,20,44,KNN_CLASS,"{'Dr:algorithm': 'feature_importance', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'KNN_CLASS', 'Dr:feature_importance:max_param_fraction': 0.8264847475940406, 'Enc:ENC:encoder': 'one-hot', 'KNN_CLASS:n_neighbors': 6, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",74.85144352912903,0.8977412889300032,0.9649390243902439,0.9226696598346582,0.8977412889300032,0.8977412889300032
9,Model,18,20,10,AB,"{'Dr:algorithm': 'feature_importance', 'Enc:algorithm': 'ENC', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.2059064848476293, 'AB:n_estimators': 17, 'Dr:feature_importance:max_param_fraction': 0.5094021252961426, 'Enc:ENC:encoder': 'one-hot'}",140.801607131958,0.9212534690101757,0.9740853658536586,0.9434043654559572,0.9212534690101758,0.9212534690101758
