,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,20,20,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",1.9194443225860596,0.8140427689846295,0.8162450066577897,0.8145878059252898,0.8140427689846296,0.8140427689846296
1,Model,20,20,66,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'PRE_LDA', 'algorithm': 'RF', 'RF:bootstrap': True, 'RF:ccp_alpha': 2.1544130367440075e-05, 'RF:criterion': 'entropy', 'RF:max_features': 0.15208391462893428, 'RF:min_samples_leaf': 5, 'RF:min_samples_split': 2, 'RF:n_estimators': 185, 'Shared:PRE_LDA:max_component_fraction': 0.19456691303063478, 'Shared:PRE_LDA:solver': 'svd', 'Shared:PRE_LDA:tol': 0.03969658574592049}",46.0577347278595,0.7207445288840637,0.7217043941411452,0.7202580714152045,0.7207445288840637,0.7207445288840637
2,Model,20,20,43,PA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'PA', 'PA:C': 0.116860683321468, 'PA:average': False, 'PA:loss': 'squared_hinge', 'PA:tol': 8.800322486216668e-05, 'Shared:RANDOM_OVER_SAMPLING:random_state': 258, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority'}",3.5317864418029785,0.7198767213302097,0.7336884154460719,0.7194830419841626,0.7198767213302097,0.7198767213302097
3,Model,20,20,80,SGD,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'SGD', 'SGD:alpha': 0.0005528582027066451, 'SGD:average': False, 'SGD:epsilon': 0.041462975013825676, 'SGD:learning_rate': 'optimal', 'SGD:loss': 'perceptron', 'SGD:penalty': 'elasticnet', 'SGD:power_t': 0.6141890617909673, 'SGD:tol': 0.0007557745700178481, 'Shared:RANDOM_OVER_SAMPLING:random_state': 32, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'all'}",4.927020788192749,0.6717044740300554,0.6870838881491345,0.668012287411047,0.6717044740300554,0.6717044740300554
4,Model,20,20,44,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'PCA', 'algorithm': 'RF', 'RF:bootstrap': False, 'RF:ccp_alpha': 0.000842136970486053, 'RF:criterion': 'gini', 'RF:max_features': 0.8442074383016378, 'RF:min_samples_leaf': 7, 'RF:min_samples_split': 10, 'RF:n_estimators': 149, 'Shared:PCA:n_components': 0.6013746505954157, 'Shared:PCA:whiten': False}",201.22144436836243,0.7495535969373179,0.7536617842876165,0.7505408972160625,0.7495535969373179,0.7495535969373179
5,Model,20,20,47,QDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'feature_importance', 'algorithm': 'QDA', 'QDA:reg_param': 0.8410842818698606, 'Shared:feature_importance:max_param_fraction': 0.37934274132864176}",22.459872484207153,0.7033205245414548,0.7030625832223701,0.7021309518939522,0.7033205245414547,0.7033205245414547
6,Model,20,20,56,XT,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'PCA', 'algorithm': 'XT', 'Shared:PCA:n_components': 0.7135207480454472, 'Shared:PCA:whiten': True, 'XT:bootstrap': True, 'XT:ccp_alpha': 0.00028169462002916937, 'XT:criterion': 'entropy', 'XT:max_depth_fraction': 1.6697057488605989, 'XT:max_features': 0.20335135131797782, 'XT:min_samples_leaf': 6, 'XT:min_samples_split': 3, 'XT:n_estimators': 99}",40.404945373535156,0.7793840351979886,0.7842876165113183,0.7809281320675896,0.7793840351979886,0.7793840351979886
7,Model,20,20,70,KNN_CLASS,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 2, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'uniform', 'Shared:RANDOM_OVER_SAMPLING:random_state': 346, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'all'}",3.6897292137145996,0.7444003199817153,0.7336884154460719,0.7325498575498576,0.7444003199817153,0.7444003199817153
8,Model,20,20,57,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'PCA', 'algorithm': 'SVM', 'SVM:C': 0.04525035274102865, 'SVM:gamma': 0.07265256745154985, 'SVM:kernel': 'poly', 'SVM:tol': 1.398744962871304e-05, 'Shared:PCA:n_components': 0.6891686914359554, 'Shared:PCA:whiten': False, 'SVM:coef0': 0.7169244833124344, 'SVM:degree': 3}",39.069313764572144,0.7874478601222787,0.7896138482023968,0.7878227594592662,0.7874478601222787,0.7874478601222787
9,Model,20,20,59,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'PCA', 'algorithm': 'GB', 'GB:l2_regularization': 1.0893511803720988e-09, 'GB:learning_rate': 0.1157542430185397, 'GB:min_samples_leaf': 40, 'Shared:PCA:n_components': 0.9440667899653573, 'Shared:PCA:whiten': True}",76.7881531715393,0.7874478601222787,0.7896138482023968,0.7878227594592662,0.7874478601222787,0.7874478601222787
10,Model,20,20,42,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'feature_importance', 'algorithm': 'SVM', 'SVM:C': 839.7029374443644, 'SVM:gamma': 0.002240810429100248, 'SVM:kernel': 'rbf', 'SVM:tol': 1.306281408018452e-05, 'Shared:feature_importance:max_param_fraction': 0.4658867714631071}",34.88175868988037,0.7976222787269298,0.7989347536617842,0.7975549711955755,0.79762227872693,0.79762227872693
11,Model,20,20,14,LDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'LDA', 'LDA:solver': 'lsqr', 'Shared:RANDOM_OVER_SAMPLING:random_state': 205, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'all', 'LDA:shrinkage': 'auto'}",30.005205392837524,0.7605243986057939,0.7616511318242344,0.7602209629403697,0.7605243986057939,0.7605243986057939
12,Model,20,20,16,BNB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'PCA', 'algorithm': 'BNB', 'BNB:alpha': 0.11313462375032884, 'BNB:fit_prior': True, 'Shared:PCA:n_components': 0.7555079273313112, 'Shared:PCA:whiten': False}",36.51144862174988,0.6880928232672419,0.6924101198402131,0.6886987979048123,0.6880928232672419,0.6880928232672419
13,Model,20,20,26,SGD,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fs:algorithm': 'NOSD', 'Ovs:algorithm': 'NOUS', 'Shared:algorithm': 'RANDOM_OVER_SAMPLING', 'algorithm': 'SGD', 'SGD:alpha': 0.0002460041349147686, 'SGD:average': True, 'SGD:epsilon': 0.00019413723077582587, 'SGD:learning_rate': 'constant', 'SGD:loss': 'modified_huber', 'SGD:penalty': 'l2', 'SGD:power_t': 0.6223511503871253, 'SGD:tol': 0.02720514964204079, 'Shared:RANDOM_OVER_SAMPLING:random_state': 250, 'Shared:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority', 'SGD:eta0': 0.0003226034840946379}",4.45335578918457,0.7624278612650706,0.762982689747004,0.7617963192632824,0.7624278612650706,0.7624278612650706
