,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,15,15,3,MLE,"{'ENS:size': 15, 'algorithm': 'MLE'}",1.365300178527832,0.8402917505030181,0.8341232227488151,0.8224972959980772,0.8402917505030181,0.8402917505030181
1,Model,15,15,7,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SVM', 'Fs:RANDOM_OVER_SAMPLING:random_state': 51, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'all', 'SVM:C': 3.172764805303137, 'SVM:gamma': 0.4321475058166214, 'SVM:kernel': 'poly', 'SVM:tol': 0.0013083939739233893, 'SVM:coef0': 0.024335599307944378, 'SVM:degree': 2}",174.5667998790741,0.7983400402414487,0.8199052132701422,0.7983400402414487,0.7983400402414487,0.7983400402414487
2,Model,15,15,16,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SVM', 'Fs:feature_importance:max_param_fraction': 0.942284154715299, 'SVM:C': 6.324150123621803, 'SVM:gamma': 0.0032884403126499043, 'SVM:kernel': 'poly', 'SVM:tol': 0.05162538441258406, 'SVM:coef0': 0.6086843842681333, 'SVM:degree': 4}",6.677804946899414,0.8545774647887323,0.8530805687203792,0.8410719926136502,0.8545774647887323,0.8545774647887323
3,Model,15,15,3,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SVM', 'Fs:feature_importance:max_param_fraction': 0.8656341404970722, 'SVM:C': 0.15858466439795663, 'SVM:gamma': 0.008437935576385511, 'SVM:kernel': 'poly', 'SVM:tol': 0.0007425148538510395, 'SVM:coef0': 0.9395254258572574, 'SVM:degree': 2}",4.098970890045166,0.8053822937625754,0.8246445497630331,0.8043211269017723,0.8053822937625754,0.8053822937625754
4,Model,15,15,12,MLP,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'MUTUAL_INFORMATION', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'MLP', 'Fs:MUTUAL_INFORMATION:max_param_fraction': 0.5673394305397154, 'MLP:activation': 'relu', 'MLP:alpha': 0.0018780611170760302, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 183, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.0026745573742998335}",23.431873321533203,0.8124245472837022,0.8293838862559242,0.810251798561151,0.8124245472837022,0.8124245472837022
5,Model,15,15,40,MLP,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'MLP', 'Fs:smote:k_neighbors': 4, 'Fs:smote:random_state': 237, 'Fs:smote:sampling_strategy': 'all', 'MLP:activation': 'tanh', 'MLP:alpha': 0.0072427055343755285, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 179, 'MLP:solver': 'lbfgs', 'MLP:tol': 0.016217637413362324}",38.56589412689209,0.7629275653923542,0.7867298578199052,0.7620121813670201,0.7629275653923541,0.7629275653923541
6,Model,15,15,67,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME', 'AB:learning_rate': 1.5012168525380465, 'AB:n_estimators': 93, 'Fs:RANDOM_OVER_SAMPLING:random_state': 374, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority'}",5.007728576660156,0.8512072434607646,0.8578199052132701,0.8439041231012034,0.8512072434607646,0.8512072434607646
7,Model,15,15,45,LDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'LDA', 'Fs:RANDOM_OVER_SAMPLING:random_state': 256, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'not majority', 'LDA:solver': 'svd', 'LDA:tol': 0.001960351250436096}",1.318718433380127,0.8403923541247484,0.8388625592417062,0.826177553789494,0.8403923541247484,0.8403923541247484
8,Model,15,15,30,LDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'LDA', 'Fs:feature_importance:max_param_fraction': 0.8869324491422469, 'LDA:solver': 'eigen', 'LDA:shrinkage': 'auto'}",4.045187711715698,0.7913983903420523,0.8199052132701422,0.795417432129006,0.7913983903420523,0.7913983903420523
9,Model,15,15,69,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'MUTUAL_INFORMATION', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Fs:MUTUAL_INFORMATION:max_param_fraction': 0.4240529589387346, 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0008291992614607978, 'RF:criterion': 'entropy', 'RF:max_features': 0.7822251642565586, 'RF:min_samples_leaf': 2, 'RF:min_samples_split': 7, 'RF:n_estimators': 2}",2.846229076385498,0.8054828973843058,0.8293838862559242,0.8075987841945288,0.8054828973843058,0.8054828973843058
