,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,10,10,3,WV,"{'Div:algorithm': 'NODIV', 'ENS:size': 10, 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",1.7772064208984375,0.40711547411938354,0.407,0.39977828501837714,0.670598926663118,0.6705738325904659
1,Model,10,10,72,PA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'PA', 'PA:C': 0.5497230905715441, 'PA:average': True, 'PA:loss': 'hinge', 'PA:tol': 0.032845101302817356}",186.63545894622803,0.3834218813912469,0.3835,0.3798958784780751,0.6574629970260139,0.6574710057000119
2,Model,10,10,39,SGD,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SGD', 'SGD:alpha': 0.04392032080157967, 'SGD:average': True, 'SGD:epsilon': 0.0029628596069570874, 'SGD:learning_rate': 'constant', 'SGD:loss': 'modified_huber', 'SGD:penalty': 'l2', 'SGD:power_t': 0.38863786514372106, 'SGD:tol': 3.5300302014691255e-05, 'SGD:eta0': 0.0010111966165527648}",214.09545063972473,0.40753224448596115,0.4075,0.40272760213415415,0.670841804394411,0.6708304347904421
3,Model,10,10,22,LDA,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'LDA', 'LDA:solver': 'eigen', 'LDA:shrinkage': 'auto'}",536.9423224925995,0.36567236127612823,0.36575,0.3657143107825947,0.6476007753024978,0.64760724392057
4,Model,10,10,88,SGD,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SGD', 'SGD:alpha': 0.001305915518226267, 'SGD:average': True, 'SGD:epsilon': 0.0007569058890557137, 'SGD:learning_rate': 'optimal', 'SGD:loss': 'log_loss', 'SGD:penalty': 'l1', 'SGD:power_t': 0.500803424858094, 'SGD:tol': 0.029961545285111756, 'SGD:l1_ratio': 0.06891921056952256}",262.4181168079376,0.3409908391286173,0.341,0.33904896679141405,0.6338925596699538,0.6339037555747506
5,Model,10,10,81,SGD,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SGD', 'SGD:alpha': 0.0014540457446545235, 'SGD:average': False, 'SGD:epsilon': 0.0007548535218814804, 'SGD:learning_rate': 'optimal', 'SGD:loss': 'modified_huber', 'SGD:penalty': 'l1', 'SGD:power_t': 0.9608625447211347, 'SGD:tol': 9.116843142906658e-05, 'SGD:l1_ratio': 0.0018595850822124256}",223.72352194786072,0.28714457631699447,0.2865,0.28761018897500573,0.6039026402944873,0.6038217972017652
6,Model,10,10,23,KNN_CLASS,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'KNN_CLASS', 'KNN_CLASS:n_neighbors': 18, 'KNN_CLASS:p': 2, 'KNN_CLASS:weights': 'distance'}",66.72626280784607,0.30452939415182817,0.306,0.276939729572784,0.613848305738639,0.6141188342336533
7,Model,10,10,15,MNB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'MNB', 'MNB:alpha': 0.019937388404816528, 'MNB:fit_prior': False}",32.37041139602661,0.30042966156633294,0.29975,0.28730542388366526,0.6112879091963637,0.6112130332299432
8,Model,10,10,9,GNB,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'GNB', 'GNB:var_smoothing': 2.774262066060252e-08}",9.083561182022095,0.2912437979672458,0.29125,0.2678769795396626,0.606217418651872,0.6061818228459843
9,Model,10,10,32,SGD,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'SGD', 'SGD:alpha': 0.0009090524950173137, 'SGD:average': False, 'SGD:epsilon': 0.00016649279754825426, 'SGD:learning_rate': 'invscaling', 'SGD:loss': 'log_loss', 'SGD:penalty': 'l2', 'SGD:power_t': 0.7471323949255194, 'SGD:tol': 0.009604979824837852, 'SGD:eta0': 1.4666158047422815e-05}",153.72965836524963,0.3324831153991114,0.3325,0.32241785941456,0.6291632729962483,0.6291706740306975
10,Model,10,10,48,XT,"{'Div:algorithm': 'NODIV', 'Enc:algorithm': 'NOEnc', 'Fe:algorithm': 'NOFE', 'Pre:algorithm': 'NOPRE', 'algorithm': 'XT', 'XT:bootstrap': True, 'XT:ccp_alpha': 0.000801647048125263, 'XT:criterion': 'gini', 'XT:max_depth_fraction': 0.3555812374756635, 'XT:max_features': 0.12726046930054097, 'XT:min_samples_leaf': 10, 'XT:min_samples_split': 10, 'XT:n_estimators': 69}",447.76211047172546,0.34332401375493476,0.34275,0.3149422753485137,0.6350775324242781,0.6349524048347053
