,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,1,MAMV,"{'ENS:size': 20, 'algorithm': 'MAMV'}",2.0286738872528076,0.9619565217391304,0.989329268292683,0.9771422882600364,0.9619565217391304,0.9619565217391304
1,2,WV,"{'ENS:size': 20, 'algorithm': 'WV', 'WV:scorer': 'macro_recall', 'WV:weighting': 'simple'}",2.0078790187835693,0.9728260869565217,0.9923780487804879,0.9838269882203277,0.9728260869565217,0.9728260869565217
2,3,MLE,"{'ENS:size': 20, 'algorithm': 'MLE'}",2.32989764213562,0.9641921060746222,0.961890243902439,0.9271522296303865,0.9641921060746224,0.9641921060746224
