,model type,k,wanted k,rid,algorithm,configuration,runtime,balanced_accuracy,accuracy,f1_macro,roc_auc_ovo,roc_auc_ovr
0,Fusion,10,10,1,MAMV,"{'ENS:size': 10, 'algorithm': 'MAMV'}",1.3658366203308105,0.8585513078470826,0.8767772511848341,0.8610435663627154,0.8585513078470824,0.8585513078470824
1,Model,10,10,16,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SVM', 'Fs:feature_importance:max_param_fraction': 0.942284154715299, 'SVM:C': 6.324150123621803, 'SVM:gamma': 0.0032884403126499043, 'SVM:kernel': 'poly', 'SVM:tol': 0.05162538441258406, 'SVM:coef0': 0.6086843842681333, 'SVM:degree': 4}",6.987949848175049,0.8653923541247485,0.8720379146919431,0.8590723562152134,0.8653923541247485,0.8653923541247485
2,Model,10,10,6,MLP,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'MLP', 'Fs:RANDOM_OVER_SAMPLING:random_state': 21, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority', 'MLP:activation': 'relu', 'MLP:alpha': 0.001319353412654259, 'MLP:n_hidden_layers': 2, 'MLP:n_neurons_layer': 74, 'MLP:solver': 'lbfgs', 'MLP:tol': 1.9778660574897292e-05}",10.140081644058228,0.8087525150905432,0.8199052132701422,0.802278555928191,0.8087525150905431,0.8087525150905431
3,Model,10,10,65,LDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'LDA', 'Fs:smote:k_neighbors': 2, 'Fs:smote:random_state': 204, 'Fs:smote:sampling_strategy': 'all', 'LDA:solver': 'lsqr', 'LDA:shrinkage': 'auto'}",1.480247974395752,0.8475352112676056,0.8483412322274881,0.8354775828460038,0.8475352112676057,0.8475352112676057
4,Model,10,10,22,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 0.9424204905865035, 'AB:n_estimators': 38, 'Fs:smote:k_neighbors': 6, 'Fs:smote:random_state': 155, 'Fs:smote:sampling_strategy': 'not majority'}",3.248983144760132,0.8443661971830986,0.8625592417061612,0.8455616970798314,0.8443661971830985,0.8443661971830985
5,Model,10,10,21,RF,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'RANDOM_OVER_SAMPLING', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'RF', 'Fs:RANDOM_OVER_SAMPLING:random_state': 123, 'Fs:RANDOM_OVER_SAMPLING:sampling_strategy': 'minority', 'RF:bootstrap': True, 'RF:ccp_alpha': 0.0005624017439896434, 'RF:criterion': 'entropy', 'RF:max_features': 0.40589944159824276, 'RF:min_samples_leaf': 1, 'RF:min_samples_split': 2, 'RF:n_estimators': 65}",5.405046463012695,0.8232394366197183,0.8483412322274881,0.8277199428454787,0.8232394366197182,0.8232394366197182
6,Model,10,10,12,GB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'smote', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'GB', 'Fs:smote:k_neighbors': 1, 'Fs:smote:random_state': 312, 'Fs:smote:sampling_strategy': 'minority', 'GB:l2_regularization': 8.476834053368338e-05, 'GB:learning_rate': 0.25868303044613467, 'GB:min_samples_leaf': 24}",5.453459978103638,0.8410965794768612,0.8720379146919431,0.8517834378333377,0.8410965794768611,0.8410965794768611
7,Model,10,10,30,LDA,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'LDA', 'Fs:feature_importance:max_param_fraction': 0.8869324491422469, 'LDA:solver': 'eigen', 'LDA:shrinkage': 'auto'}",4.218116044998169,0.8197686116700201,0.8483412322274881,0.8264088852324146,0.8197686116700201,0.8197686116700201
8,Model,10,10,3,SVM,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'SVM', 'Fs:feature_importance:max_param_fraction': 0.8656341404970722, 'SVM:C': 0.15858466439795663, 'SVM:gamma': 0.008437935576385511, 'SVM:kernel': 'poly', 'SVM:tol': 0.0007425148538510395, 'SVM:coef0': 0.9395254258572574, 'SVM:degree': 2}",4.3569886684417725,0.8444668008048289,0.8672985781990521,0.8492549499897939,0.8444668008048289,0.8444668008048289
9,Model,10,10,70,AB,"{'Dr:algorithm': 'NOHD', 'Enc:algorithm': 'NOEnc', 'Fil:algorithm': 'NONS', 'Fs:algorithm': 'feature_importance', 'Ovs:algorithm': 'NOUS', 'Us:algorithm': 'NOOS', 'algorithm': 'AB', 'AB:algorithm': 'SAMME.R', 'AB:learning_rate': 1.750700339442846, 'AB:n_estimators': 44, 'Fs:feature_importance:max_param_fraction': 0.5111021050705735}",6.237728595733643,0.7842555331991952,0.8104265402843602,0.7862208713272543,0.7842555331991952,0.7842555331991952
